Day,bikes_hired,year,month,date,day_of_week,season,avg_temp,avg_humidity,avg_pressure,avg_windspeed,rainfall_mm,Rain,Fog,Thunderstorm,Snow,rain,fog,thunderstorm,snow
2016-06-19,31372,2016,6,19,Sunday,2,16,80,1023,13,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2016-06-20,22309,2016,6,20,Monday,2,19,88,1014,21,10.92,1,,,,TRUE,FALSE,FALSE,FALSE
2016-06-21,39003,2016,6,21,Tuesday,3,18,71,1017,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-06-22,36628,2016,6,22,Wednesday,3,18,86,1019,11,2.03,1,,1,,TRUE,FALSE,TRUE,FALSE
2016-06-23,25129,2016,6,23,Thursday,3,19,98,1016,8,7.11,1,,1,,TRUE,FALSE,TRUE,FALSE
2016-06-24,36530,2016,6,24,Friday,3,17,75,1018,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-06-25,26357,2016,6,25,Saturday,3,16,74,1017,13,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-06-26,29597,2016,6,26,Sunday,3,17,79,1017,14,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2016-06-27,33695,2016,6,27,Monday,3,18,72,1017,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-06-28,31701,2016,6,28,Tuesday,3,16,70,1014,10,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2016-06-29,31496,2016,6,29,Wednesday,3,13,88,1009,21,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2016-06-30,35867,2016,6,30,Thursday,3,17,79,1009,16,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-01,28108,2016,7,1,Friday,3,16,76,1009,24,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-02,30802,2016,7,2,Saturday,3,16,62,1013,23,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-03,34195,2016,7,3,Sunday,3,16,69,1018,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-07-04,37628,2016,7,4,Monday,3,16,77,1019,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-07-05,40955,2016,7,5,Tuesday,3,18,65,1017,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-06,42871,2016,7,6,Wednesday,3,16,54,1023,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-07-07,39670,2016,7,7,Thursday,3,19,63,1019,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-08,37311,2016,7,8,Friday,3,19,69,1016,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-09,34525,2016,7,9,Saturday,3,19,68,1017,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-07-10,29556,2016,7,10,Sunday,3,19,76,1009,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-11,32781,2016,7,11,Monday,3,18,77,1008,24,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-12,30186,2016,7,12,Tuesday,3,16,79,1012,13,5.08,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-13,36128,2016,7,13,Wednesday,3,16,70,1018,10,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-14,40364,2016,7,14,Thursday,3,17,60,1024,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-15,37045,2016,7,15,Friday,3,15,74,1026,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-16,38916,2016,7,16,Saturday,3,22,72,1025,19,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-07-17,38340,2016,7,17,Sunday,3,22,71,1022,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-18,43497,2016,7,18,Monday,3,22,60,1021,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-07-19,46625,2016,7,19,Tuesday,3,24,56,1017,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-07-20,45156,2016,7,20,Wednesday,3,25,57,1010,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-07-21,41731,2016,7,21,Thursday,3,19,64,1016,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-07-22,36401,2016,7,22,Friday,3,21,72,1018,6,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-23,42121,2016,7,23,Saturday,3,21,64,1020,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-07-24,39070,2016,7,24,Sunday,3,20,71,1019,14,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-25,40999,2016,7,25,Monday,3,19,62,1019,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-26,42528,2016,7,26,Tuesday,3,18,65,1021,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-27,33646,2016,7,27,Wednesday,3,21,73,1015,16,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-28,39009,2016,7,28,Thursday,3,19,68,1014,10,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-29,35737,2016,7,29,Friday,3,20,75,1011,14,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-30,46251,2016,7,30,Saturday,3,19,64,1013,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-07-31,46276,2016,7,31,Sunday,3,18,55,1017,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-08-01,30074,2016,8,1,Monday,3,16,74,1019,11,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2016-08-02,28949,2016,8,2,Tuesday,3,18,93,1010,18,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-08-03,40683,2016,8,3,Wednesday,3,21,70,1008,24,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-08-04,39488,2016,8,4,Thursday,3,19,64,1010,24,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-08-05,40570,2016,8,5,Friday,3,18,67,1020,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-08-06,42579,2016,8,6,Saturday,3,19,64,1026,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-08-07,38620,2016,8,7,Sunday,3,22,66,1023,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-08-08,38117,2016,8,8,Monday,3,18,54,1022,19,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-08-09,40052,2016,8,9,Tuesday,3,16,55,1025,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-08-10,38917,2016,8,10,Wednesday,3,16,58,1025,11,0,,1,,,FALSE,TRUE,FALSE,FALSE
2016-08-11,38034,2016,8,11,Thursday,3,19,67,1022,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-08-12,40645,2016,8,12,Friday,3,20,66,1023,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-08-13,43792,2016,8,13,Saturday,3,20,62,1023,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-08-14,44648,2016,8,14,Sunday,3,19,50,1025,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-08-15,41764,2016,8,15,Monday,3,18,60,1024,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-08-16,40899,2016,8,16,Tuesday,3,19,66,1019,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-08-17,42879,2016,8,17,Wednesday,3,20,61,1013,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-08-18,39379,2016,8,18,Thursday,3,20,64,1010,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-08-19,25862,2016,8,19,Friday,3,17,86,1007,14,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2016-08-20,24712,2016,8,20,Saturday,3,18,75,1006,24,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2016-08-21,28625,2016,8,21,Sunday,3,19,74,1016,26,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2016-08-22,36064,2016,8,22,Monday,3,21,75,1023,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-08-23,42558,2016,8,23,Tuesday,3,22,63,1022,10,0,,1,,,FALSE,TRUE,FALSE,FALSE
2016-08-24,41088,2016,8,24,Wednesday,3,26,60,1017,6,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2016-08-25,38191,2016,8,25,Thursday,3,23,72,1015,8,0,1,,1,,TRUE,FALSE,TRUE,FALSE
2016-08-26,38222,2016,8,26,Friday,3,22,59,1017,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-08-27,32656,2016,8,27,Saturday,3,21,67,1016,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-08-28,26325,2016,8,28,Sunday,3,19,82,1013,16,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2016-08-29,34665,2016,8,29,Monday,3,19,64,1022,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-08-30,39992,2016,8,30,Tuesday,3,20,60,1024,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-08-31,39344,2016,8,31,Wednesday,3,18,71,1021,11,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2016-09-01,40302,2016,9,1,Thursday,3,19,67,1023,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-09-02,34661,2016,9,2,Friday,3,17,84,1019,14,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-09-03,23805,2016,9,3,Saturday,3,17,83,1015,14,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2016-09-04,27901,2016,9,4,Sunday,3,14,75,1013,21,0.25,1,1,,,TRUE,TRUE,FALSE,FALSE
2016-09-05,28210,2016,9,5,Monday,3,18,88,1019,11,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2016-09-06,37982,2016,9,6,Tuesday,3,21,82,1023,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-09-07,40232,2016,9,7,Wednesday,3,23,68,1018,6,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-09-08,41004,2016,9,8,Thursday,3,19,63,1011,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-09-09,36554,2016,9,9,Friday,3,19,74,1015,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-09-10,17308,2016,9,10,Saturday,3,16,87,1013,16,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2016-09-11,39906,2016,9,11,Sunday,3,15,70,1017,10,0.25,,1,,,FALSE,TRUE,FALSE,FALSE
2016-09-12,39687,2016,9,12,Monday,3,18,74,1013,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-09-13,44035,2016,9,13,Tuesday,3,24,62,1009,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-09-14,44909,2016,9,14,Wednesday,3,23,63,1010,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-09-15,42598,2016,9,15,Thursday,3,22,74,1010,8,0,,,1,,FALSE,FALSE,TRUE,FALSE
2016-09-16,22204,2016,9,16,Friday,3,16,81,1012,13,8.89,1,,1,,TRUE,FALSE,TRUE,FALSE
2016-09-17,27548,2016,9,17,Saturday,3,14,79,1020,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-09-18,29830,2016,9,18,Sunday,3,17,77,1021,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-09-19,33401,2016,9,19,Monday,3,16,82,1022,6,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2016-09-20,37658,2016,9,20,Tuesday,3,17,82,1020,5,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-09-21,40646,2016,9,21,Wednesday,4,18,73,1018,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-09-22,38411,2016,9,22,Thursday,4,17,78,1019,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-09-23,38963,2016,9,23,Friday,4,14,64,1024,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-09-24,36243,2016,9,24,Saturday,4,16,66,1017,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-09-25,30015,2016,9,25,Sunday,4,16,66,1014,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-09-26,35059,2016,9,26,Monday,4,14,77,1022,10,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2016-09-27,36094,2016,9,27,Tuesday,4,14,84,1022,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-09-28,38893,2016,9,28,Wednesday,4,17,80,1024,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-09-29,34840,2016,9,29,Thursday,4,17,74,1015,24,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2016-09-30,34140,2016,9,30,Friday,4,14,72,1012,16,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-01,17832,2016,10,1,Saturday,4,12,88,1006,8,4.06,1,1,1,,TRUE,TRUE,TRUE,FALSE
2016-10-02,27335,2016,10,2,Sunday,4,12,76,1016,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-03,35892,2016,10,3,Monday,4,12,70,1028,5,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-10-04,37162,2016,10,4,Tuesday,4,14,77,1030,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-10-05,36314,2016,10,5,Wednesday,4,14,63,1029,21,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-10-06,35332,2016,10,6,Thursday,4,12,61,1025,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-10-07,33361,2016,10,7,Friday,4,13,77,1022,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-08,27236,2016,10,8,Saturday,4,14,80,1026,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-09,25390,2016,10,9,Sunday,4,12,73,1028,10,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-10,33045,2016,10,10,Monday,4,10,77,1026,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-11,35254,2016,10,11,Tuesday,4,11,76,1023,6,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-12,32552,2016,10,12,Wednesday,4,12,79,1020,10,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-13,30762,2016,10,13,Thursday,4,11,78,1013,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-14,32637,2016,10,14,Friday,4,12,74,1006,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-15,23773,2016,10,15,Saturday,4,13,81,1006,10,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-16,18685,2016,10,16,Sunday,4,13,86,1012,14,6.1,1,1,,,TRUE,TRUE,FALSE,FALSE
2016-10-17,29007,2016,10,17,Monday,4,13,85,1018,11,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-18,33062,2016,10,18,Tuesday,4,11,74,1020,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-19,33953,2016,10,19,Wednesday,4,11,71,1021,16,0,,1,,,FALSE,TRUE,FALSE,FALSE
2016-10-20,32624,2016,10,20,Thursday,4,11,78,1021,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-21,30838,2016,10,21,Friday,4,10,80,1020,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-10-22,26322,2016,10,22,Saturday,4,10,83,1016,6,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-23,23812,2016,10,23,Sunday,4,9,79,1012,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-10-24,30329,2016,10,24,Monday,4,11,75,1013,11,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2016-10-25,33313,2016,10,25,Tuesday,4,12,86,1022,5,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-26,34322,2016,10,26,Wednesday,4,12,89,1028,10,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2016-10-27,34203,2016,10,27,Thursday,4,12,86,1032,11,0,,1,1,,FALSE,TRUE,TRUE,FALSE
2016-10-28,33769,2016,10,28,Friday,4,13,79,1034,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-10-29,28114,2016,10,29,Saturday,4,13,88,1034,5,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-10-30,24166,2016,10,30,Sunday,4,10,96,1030,5,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2016-10-31,34747,2016,10,31,Monday,4,14,88,1027,5,0,,1,,,FALSE,TRUE,FALSE,FALSE
2016-11-01,32334,2016,11,1,Tuesday,4,9,89,1024,6,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2016-11-02,32316,2016,11,2,Wednesday,4,7,77,1025,8,0,,1,,,FALSE,TRUE,FALSE,FALSE
2016-11-03,31111,2016,11,3,Thursday,4,7,80,1021,8,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-04,22143,2016,11,4,Friday,4,8,88,1009,8,5.08,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-05,19649,2016,11,5,Saturday,4,6,81,1006,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-11-06,13576,2016,11,6,Sunday,4,4,76,1006,14,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-07,17329,2016,11,7,Monday,4,4,76,1012,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-08,26382,2016,11,8,Tuesday,4,2,83,1010,10,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-09,18878,2016,11,9,Wednesday,4,7,90,1000,16,6.1,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-10,26075,2016,11,10,Thursday,4,7,86,1007,13,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-11,28088,2016,11,11,Friday,4,7,79,1021,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-11-12,9709,2016,11,12,Saturday,4,7,92,1017,10,8.89,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-13,19258,2016,11,13,Sunday,4,8,84,1027,8,0.25,,,,,FALSE,FALSE,FALSE,FALSE
2016-11-14,24824,2016,11,14,Monday,4,9,92,1029,10,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-15,28810,2016,11,15,Tuesday,4,14,91,1025,16,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-16,27646,2016,11,16,Wednesday,4,11,85,1015,21,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-17,27692,2016,11,17,Thursday,4,10,78,1000,19,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-18,26884,2016,11,18,Friday,4,7,80,996,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-19,18288,2016,11,19,Saturday,4,4,87,1000,11,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-20,10704,2016,11,20,Sunday,4,7,90,987,21,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-21,19374,2016,11,21,Monday,4,9,94,989,16,9.91,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-22,27723,2016,11,22,Tuesday,4,9,79,1000,23,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-23,29047,2016,11,23,Wednesday,4,7,92,1017,8,0,,1,,,FALSE,TRUE,FALSE,FALSE
2016-11-24,28091,2016,11,24,Thursday,4,8,81,1023,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-25,27692,2016,11,25,Friday,4,8,72,1022,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-11-26,19805,2016,11,26,Saturday,4,6,92,1021,8,0,,1,,,FALSE,TRUE,FALSE,FALSE
2016-11-27,15628,2016,11,27,Sunday,4,7,81,1025,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-11-28,26980,2016,11,28,Monday,4,6,63,1030,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-11-29,27847,2016,11,29,Tuesday,4,2,73,1034,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-11-30,27119,2016,11,30,Wednesday,4,1,81,1035,5,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-12-01,26431,2016,12,1,Thursday,4,2,79,1031,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-12-02,26223,2016,12,2,Friday,4,6,87,1027,5,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-12-03,18120,2016,12,3,Saturday,4,6,75,1025,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-12-04,15448,2016,12,4,Sunday,4,4,77,1024,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-12-05,26456,2016,12,5,Monday,4,3,89,1024,6,0,,1,,,FALSE,TRUE,FALSE,FALSE
2016-12-06,28347,2016,12,6,Tuesday,4,6,98,1027,5,0,,1,,,FALSE,TRUE,FALSE,FALSE
2016-12-07,29735,2016,12,7,Wednesday,4,10,92,1026,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-12-08,28632,2016,12,8,Thursday,4,11,93,1026,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-12-09,30076,2016,12,9,Friday,4,12,93,1025,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-12-10,15054,2016,12,10,Saturday,4,10,95,1021,14,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2016-12-11,17713,2016,12,11,Sunday,4,7,94,1025,11,0,,1,,,FALSE,TRUE,FALSE,FALSE
2016-12-12,25476,2016,12,12,Monday,4,7,95,1022,8,1.02,1,1,,,TRUE,TRUE,FALSE,FALSE
2016-12-13,26747,2016,12,13,Tuesday,4,10,96,1020,11,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-12-14,29130,2016,12,14,Wednesday,4,10,85,1020,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-12-15,28449,2016,12,15,Thursday,4,8,94,1019,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-12-16,27926,2016,12,16,Friday,4,9,93,1025,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-12-17,17473,2016,12,17,Saturday,4,6,99,1037,5,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-12-18,15152,2016,12,18,Sunday,4,7,95,1036,5,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-12-19,23736,2016,12,19,Monday,4,6,95,1027,6,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2016-12-20,25106,2016,12,20,Tuesday,4,6,87,1021,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-12-21,23329,2016,12,21,Wednesday,4,8,91,1019,16,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-12-22,21659,2016,12,22,Thursday,1,6,86,1027,8,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-12-23,14534,2016,12,23,Friday,1,7,93,1026,16,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2016-12-24,7978,2016,12,24,Saturday,1,8,77,1026,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-12-25,37401,2016,12,25,Sunday,1,11,81,1023,27,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-12-26,11637,2016,12,26,Monday,1,5,75,1032,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-12-27,11003,2016,12,27,Tuesday,1,3,88,1044,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-12-28,12530,2016,12,28,Wednesday,1,3,94,1042,5,0.25,,1,,,FALSE,TRUE,FALSE,FALSE
2016-12-29,14206,2016,12,29,Thursday,1,3,92,1037,5,0.25,,1,,,FALSE,TRUE,FALSE,FALSE
2016-12-30,11684,2016,12,30,Friday,1,1,100,1036,5,0,,1,,,FALSE,TRUE,FALSE,FALSE
2016-12-31,11584,2016,12,31,Saturday,1,6,97,1031,10,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2017-01-01,6534,2017,1,1,Sunday,1,7,95,1019,13,5.08,1,,,,TRUE,FALSE,FALSE,FALSE
2017-01-02,11954,2017,1,2,Monday,1,2,87,1028,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-01-03,19622,2017,1,3,Tuesday,1,1,87,1028,11,0.25,,,,,FALSE,FALSE,FALSE,FALSE
2017-01-04,22122,2017,1,4,Wednesday,1,4,74,1026,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-01-05,23580,2017,1,5,Thursday,1,2,80,1034,5,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-01-06,18973,2017,1,6,Friday,1,2,93,1036,6,2.03,1,1,,,TRUE,TRUE,FALSE,FALSE
2017-01-07,13879,2017,1,7,Saturday,1,8,97,1032,10,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-01-08,13506,2017,1,8,Sunday,1,8,99,1032,5,1.02,1,1,,,TRUE,TRUE,FALSE,FALSE
2017-01-09,38042,2017,1,9,Monday,1,7,94,1019,14,3.05,1,1,,,TRUE,TRUE,FALSE,FALSE
2017-01-10,28106,2017,1,10,Tuesday,1,6,88,1011,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-01-11,28270,2017,1,11,Wednesday,1,8,72,1011,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-01-12,17109,2017,1,12,Thursday,1,3,83,1005,18,13.97,1,,,1,TRUE,FALSE,FALSE,TRUE
2017-01-13,20963,2017,1,13,Friday,1,3,75,1009,21,0.25,1,,,1,TRUE,FALSE,FALSE,TRUE
2017-01-14,13766,2017,1,14,Saturday,1,2,85,1020,13,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2017-01-15,6752,2017,1,15,Sunday,1,4,98,1023,8,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2017-01-16,19230,2017,1,16,Monday,1,4,96,1028,6,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2017-01-17,27281,2017,1,17,Tuesday,1,2,81,1036,5,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-01-18,27194,2017,1,18,Wednesday,1,1,75,1038,3,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-01-19,26826,2017,1,19,Thursday,1,2,78,1037,5,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-01-20,25125,2017,1,20,Friday,1,2,74,1033,8,0,,1,,,FALSE,TRUE,FALSE,FALSE
2017-01-21,17552,2017,1,21,Saturday,1,1,77,1028,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-01-22,15628,2017,1,22,Sunday,1,1,87,1027,3,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-01-23,23280,2017,1,23,Monday,1,0,97,1028,3,0.25,,1,,,FALSE,TRUE,FALSE,FALSE
2017-01-24,26611,2017,1,24,Tuesday,1,3,91,1028,5,0,,1,,,FALSE,TRUE,FALSE,FALSE
2017-01-25,25175,2017,1,25,Wednesday,1,1,98,1027,5,0.25,,1,,,FALSE,TRUE,FALSE,FALSE
2017-01-26,23831,2017,1,26,Thursday,1,-1,89,1020,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-01-27,23387,2017,1,27,Friday,1,2,88,1010,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-01-28,17523,2017,1,28,Saturday,1,7,81,1010,16,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2017-01-29,9078,2017,1,29,Sunday,1,6,95,1011,13,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2017-01-30,24969,2017,1,30,Monday,1,7,95,1011,11,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-01-31,22623,2017,1,31,Tuesday,1,8,98,1013,13,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-01,23181,2017,2,1,Wednesday,1,10,96,1006,14,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-02,25601,2017,2,2,Thursday,1,10,90,997,23,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
